customer_id,gender,senior_subscriber,family_account,kids_profile,subscription_months,mobile_access,shared_profiles,streaming_quality,account_security,offline_downloads,device_protection,premium_support,live_tv_package,movie_package,subscription_plan,digital_billing,payment_method,monthly_subscription_fee,total_spent,churn,views_per_week,average_watch_time,number_of_devices,favorite_genre,engagement_score,subscription_value_ratio
7799-LGRDP,Female,0,No,No,43,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Credit card (automatic),25.7,1188.2,0,15.3,3.93,2,Documentary,30.06,46.23
7850-VWJUU,Female,0,No,No,23,Yes,Single,Ultra HD,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),75.0,1778.5,0,9.5,3.72,2,Sports,17.67,23.71
3774-VBNXY,Female,0,Yes,Yes,64,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.2,1277.75,0,9.8,2.12,2,Documentary,10.39,63.25
6217-KDYWC,Male,0,No,Yes,57,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Mailed check,19.6,1170.55,0,23.8,1.52,4,Kids,9.04,59.72
0390-DCFDQ,Female,1,Yes,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,70.45,70.45,1,12.0,4.41,3,Drama,17.64,1.0
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),88.05,6425.65,0,14.9,1.41,2,Documentary,10.5,72.98
4080-OGPJL,Female,0,No,No,8,Yes,Multiple,Standard HD,Yes,No,No,Yes,No,Yes,Monthly,No,Electronic check,71.15,563.65,1,24.7,3.42,5,Sports,16.89,7.92
1095-WGNGG,Female,0,Yes,No,61,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),101.05,5971.25,0,28.8,2.21,4,Documentary,15.91,59.09
2636-SJDOU,Male,0,No,No,64,Yes,Multiple,Ultra HD,Yes,Yes,No,No,No,No,Annual,Yes,Credit card (automatic),84.3,5289.05,0,27.2,4.47,4,Action,30.4,62.74
1131-QQZEB,Male,1,Yes,No,71,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),23.95,1756.2,0,24.9,4.66,1,Reality,116.03,73.33
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Multiple,Ultra HD,Yes,Yes,No,Yes,Yes,No,Two-Year,Yes,Credit card (automatic),99.05,6416.7,0,22.3,3.08,3,Sports,22.89,64.78
6837-BJYDQ,Male,0,No,No,3,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,19.6,61.35,0,26.6,3.64,2,Reality,48.41,3.13
2135-RXIHG,Male,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,45.65,45.65,1,14.1,1.29,3,Reality,6.06,1.0
6440-DKQGE,Male,0,No,Yes,30,Yes,Single,Standard HD,No,Yes,Yes,No,Yes,No,Annual,No,Credit card (automatic),64.5,1929.95,0,22.6,4.24,1,Comedy,95.82,29.92
3466-BYAVD,Male,0,Yes,Yes,15,Yes,Single,Standard HD,No,Yes,Yes,Yes,No,Yes,Monthly,Yes,Mailed check,69.5,1071.4,0,7.5,4.03,4,Sports,7.56,15.42
3780-YVMFA,Female,0,Yes,Yes,8,Yes,Single,Standard HD,No,No,No,Yes,Yes,Yes,Monthly,Yes,Electronic check,68.55,564.35,0,6.8,4.39,1,Reality,29.85,8.23
3874-EQOEP,Male,0,No,No,7,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,No,Mailed check,95.0,655.5,1,23.1,2.35,4,Reality,13.57,6.9
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,Yes,Yes,Annual,Yes,Credit card (automatic),108.15,7930.55,0,22.6,1.55,2,Comedy,17.52,73.33
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Electronic check,86.1,5215.25,0,17.2,3.27,5,Action,11.25,60.57
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.7,113.5,0,27.2,2.32,5,Drama,12.62,5.76
6551-GNYDG,Female,0,Yes,Yes,14,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),80.9,1152.8,0,17.9,1.47,2,Kids,13.16,14.25
9167-APMXZ,Female,0,No,No,22,Yes,Multiple,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),84.15,1821.95,0,19.1,2.53,5,Kids,9.66,21.65
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,20.15,419.9,0,29.0,4.39,2,Sports,63.65,20.84
6371-NZYEG,Male,0,Yes,Yes,16,Yes,Single,Standard HD,Yes,No,Yes,No,Yes,No,Two-Year,No,Mailed check,64.25,1024.0,0,22.5,3.5,2,Sports,39.38,15.94
7554-NEWDD,Male,0,No,No,10,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),25.7,251.6,0,30.0,1.94,4,Drama,14.55,9.79
8992-VONJD,Female,0,No,Yes,13,Yes,Single,Standard HD,Yes,Yes,No,No,No,No,Monthly,Yes,Electronic check,56.0,764.55,0,11.9,2.62,2,Action,15.59,13.65
0867-MKZVY,Female,0,Yes,No,20,Yes,Multiple,Ultra HD,Yes,No,No,No,No,No,Monthly,No,Electronic check,82.4,1592.35,1,7.9,1.92,1,Comedy,15.17,19.32
4482-EWFMI,Female,0,No,No,2,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,69.7,135.2,0,23.0,2.54,1,Reality,58.42,1.94
4648-YPBTM,Male,0,No,No,53,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,No,Yes,Two-Year,Yes,Bank transfer (automatic),73.9,3958.25,0,22.2,2.04,5,Documentary,9.06,53.56
2907-ILJBN,Female,0,Yes,Yes,11,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,20.6,233.9,0,9.0,1.37,4,Drama,3.08,11.35
6345-FZOQH,Male,0,Yes,No,69,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.9,1363.45,0,14.2,4.35,1,Sports,61.77,68.52
3376-BMGFE,Female,0,No,No,4,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),70.9,273.0,1,23.5,4.17,1,Kids,98.0,3.85
5997-OPVFA,Male,0,Yes,No,72,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),89.05,6254.45,0,18.0,4.56,2,Comedy,41.04,70.24
3445-HXXGF,Male,1,Yes,No,58,No,Single,Standard HD,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,45.3,2651.2,1,5.9,3.61,4,Comedy,5.32,58.53
1159-WFSGR,Female,0,Yes,Yes,16,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Electronic check,20.4,321.4,0,24.6,4.13,2,Reality,50.8,15.75
7654-YWJUF,Male,0,Yes,No,43,Yes,Single,Ultra HD,Yes,No,Yes,Yes,No,No,Annual,Yes,Bank transfer (automatic),84.25,3539.25,0,11.1,2.41,5,Action,5.35,42.01
1875-QIVME,Female,0,Yes,No,2,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,104.4,242.8,1,15.5,2.85,5,Action,8.84,2.33
6727-IOTLZ,Male,0,Yes,No,14,Yes,Single,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Mailed check,81.95,1181.75,0,15.2,4.1,2,Sports,31.16,14.42
0691-JVSYA,Female,0,Yes,No,53,Yes,Single,Ultra HD,No,No,Yes,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),94.85,5000.2,1,10.0,3.35,2,Drama,16.75,52.72
5918-VUKWP,Female,0,No,No,32,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),20.55,654.55,0,13.5,2.02,2,Sports,13.64,31.85
1744-JHKYS,Female,0,Yes,No,34,Yes,Multiple,Mobile only,No,No,No,No,No,No,Monthly,No,Electronic check,24.7,780.2,0,20.4,4.09,5,Kids,16.69,31.59
2656-FMOKZ,Female,1,No,No,15,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,74.45,1145.7,1,8.5,3.85,3,Reality,10.91,15.39
2070-FNEXE,Female,1,No,No,7,Yes,Single,Ultra HD,Yes,No,No,No,No,No,Monthly,No,Bank transfer (automatic),76.45,503.6,1,23.3,4.57,5,Drama,21.3,6.59
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),105.35,1559.25,0,9.0,2.41,5,Action,4.34,14.8
3712-PKXZA,Male,0,Yes,No,61,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Credit card (automatic),20.55,1252.0,0,9.8,1.92,5,Kids,3.76,60.92
6317-YPKDH,Female,0,No,No,1,No,Single,Standard HD,No,Yes,No,No,No,No,Monthly,No,Bank transfer (automatic),29.95,29.95,1,15.8,3.66,2,Comedy,28.91,1.0
6582-OIVSP,Female,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,45.3,45.3,0,15.3,4.79,1,Drama,73.29,1.0
9367-WXLCH,Male,0,No,No,8,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,No,Bank transfer (automatic),84.5,662.65,1,26.3,3.4,1,Reality,89.42,7.84
5524-KHNJP,Male,0,Yes,Yes,33,Yes,Single,Standard HD,Yes,No,Yes,No,Yes,Yes,Annual,No,Credit card (automatic),74.75,2453.3,0,7.7,4.18,2,Comedy,16.09,32.82
1918-ZBFQJ,Female,0,No,No,13,Yes,Single,Ultra HD,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,79.25,1111.65,1,5.2,2.36,4,Comedy,3.07,14.03
1024-GUALD,Female,0,Yes,No,1,No,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,24.8,24.8,1,5.8,2.69,2,Comedy,7.8,1.0
4827-USJHP,Male,0,No,No,20,Yes,Single,Standard HD,No,Yes,No,No,No,No,Monthly,Yes,Mailed check,51.8,1023.85,0,7.3,1.15,2,Kids,4.2,19.77
8167-GJLRN,Male,0,No,No,3,No,Single,Standard HD,No,No,No,Yes,No,No,Monthly,No,Electronic check,30.4,82.15,0,5.8,2.48,1,Documentary,14.38,2.7
0956-SYCWG,Female,0,No,No,13,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Electronic check,19.65,244.8,0,29.3,5.12,4,Comedy,37.5,12.46
8017-UVSZU,Female,0,Yes,No,40,Yes,Multiple,Standard HD,No,Yes,No,No,No,No,Monthly,No,Credit card (automatic),56.6,2379.1,0,19.6,4.8,2,Reality,47.04,42.03
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Multiple,Standard HD,Yes,No,No,Yes,No,Yes,Annual,Yes,Credit card (automatic),71.9,3173.35,0,10.7,3.28,5,Sports,7.02,44.14
2472-OVKUP,Male,0,Yes,No,6,Yes,Single,Ultra HD,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,91.0,531.0,1,12.3,2.36,4,Comedy,7.26,5.84
2984-RGEYA,Female,0,Yes,Yes,69,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),19.75,1375.4,0,27.1,3.42,4,Sports,23.17,69.64
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,Yes,Yes,Two-Year,No,Credit card (automatic),109.7,8129.3,0,28.3,2.37,5,Action,13.41,74.1
2146-EGVDT,Male,0,Yes,Yes,59,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.3,1192.7,0,20.3,3.42,1,Drama,69.43,61.8
2604-IJPDU,Female,0,Yes,No,20,Yes,Single,Ultra HD,Yes,Yes,No,Yes,Yes,No,Monthly,Yes,Electronic check,96.55,1901.65,0,21.4,2.36,3,Drama,16.83,19.7
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Bank transfer (automatic),24.1,587.4,0,14.7,2.33,5,Sports,6.85,24.37
6168-YBYNP,Male,0,No,No,59,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,111.35,6519.75,0,9.8,1.52,3,Drama,4.97,58.55
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),112.25,8041.65,0,22.7,2.08,1,Reality,47.22,71.64
3645-DEYGF,Male,0,No,Yes,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.75,20.75,0,26.8,2.95,3,Drama,26.35,1.0
9323-HGFWY,Female,0,Yes,No,27,Yes,Single,Ultra HD,Yes,No,No,Yes,Yes,Yes,Annual,Yes,Credit card (automatic),101.9,2681.15,0,24.9,4.86,2,Reality,60.51,26.31
8544-GOQSH,Female,0,No,No,14,Yes,Single,Ultra HD,No,Yes,No,Yes,No,No,Monthly,Yes,Credit card (automatic),80.05,1112.3,0,24.9,2.9,3,Documentary,24.07,13.9
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Multiple,Ultra HD,Yes,No,Yes,No,Yes,Yes,Two-Year,No,Electronic check,105.55,7405.5,0,24.7,2.97,1,Kids,73.36,70.16
7018-WBJNK,Male,0,No,Yes,13,Yes,Single,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Credit card (automatic),78.3,1033.95,0,7.9,1.99,3,Comedy,5.24,13.2
9142-KZXOP,Male,0,No,No,44,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,No,Credit card (automatic),68.85,2958.95,0,15.0,2.44,1,Kids,36.6,42.98
7674-YTAFD,Female,0,No,No,33,Yes,Single,Ultra HD,No,Yes,No,Yes,No,No,Annual,Yes,Bank transfer (automatic),79.95,2684.85,0,14.9,3.53,2,Action,26.3,33.58
6348-SNFUS,Male,0,Yes,Yes,72,No,Single,Standard HD,Yes,Yes,Yes,Yes,No,Yes,Two-Year,Yes,Credit card (automatic),55.45,4179.2,0,22.5,4.18,2,Comedy,47.02,75.37
1285-OKIPP,Male,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,No,Electronic check,79.9,79.9,1,7.3,0.97,2,Action,3.54,1.0
7825-ECJRF,Female,0,No,No,19,Yes,Single,Ultra HD,Yes,No,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,106.6,1934.45,1,22.2,1.6,4,Drama,8.88,18.15
1347-KTTTA,Male,0,Yes,No,64,Yes,Single,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Credit card (automatic),102.45,6654.1,0,14.2,2.24,3,Kids,10.6,64.95
7841-TZDMQ,Male,0,No,No,2,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),46.0,84.5,1,18.1,1.33,2,Reality,12.04,1.84
4195-NZGTA,Female,0,No,No,1,No,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Electronic check,25.25,25.25,0,27.6,2.21,5,Documentary,12.2,1.0
7157-SMCFK,Male,0,No,Yes,61,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.75,1124.2,0,16.9,2.26,1,Comedy,38.19,56.92
4709-LKHYG,Female,0,Yes,Yes,29,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Electronic check,20.0,540.05,0,15.4,2.55,2,Documentary,19.63,27.0
2504-DSHIH,Male,1,Yes,No,23,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,No,Electronic check,86.8,1975.85,0,27.2,3.76,2,Drama,51.14,22.76
0699-NDKJM,Female,0,Yes,No,57,No,Single,Standard HD,Yes,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),58.75,3437.45,0,24.2,4.58,3,Drama,36.95,58.51
9286-BHDQG,Male,0,Yes,Yes,72,No,Single,Standard HD,Yes,Yes,Yes,Yes,No,No,Two-Year,No,Credit card (automatic),45.25,3139.8,0,23.5,4.01,2,Reality,47.12,69.39
0230-WEQUW,Male,0,Yes,No,66,No,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,No,Two-Year,Yes,Bank transfer (automatic),56.6,3789.2,0,14.7,2.38,2,Comedy,17.49,66.95
2040-LDIWQ,Male,0,Yes,Yes,65,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),84.2,5324.5,0,27.2,2.02,2,Action,27.47,63.24
6496-JDSSB,Female,0,No,No,8,Yes,Single,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),80.0,624.6,0,29.4,4.63,5,Reality,27.22,7.81
9408-SSNVZ,Female,0,No,No,4,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.15,268.35,1,9.8,1.91,1,Sports,18.72,3.83
4443-EMBNA,Female,0,Yes,No,71,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),24.75,1836.9,0,13.4,3.94,4,Sports,13.2,74.22
6469-MRVET,Male,0,Yes,Yes,1,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Electronic check,20.2,20.2,0,11.8,1.16,1,Reality,13.69,1.0
0742-MOABM,Male,0,Yes,No,4,Yes,Single,Standard HD,No,No,No,Yes,No,No,Monthly,No,Mailed check,50.05,179.35,1,21.5,3.36,1,Comedy,72.24,3.58
5961-VUSRV,Female,0,No,No,12,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Bank transfer (automatic),19.35,219.35,0,5.3,3.24,1,Comedy,17.17,11.34
6778-JFCMK,Male,0,No,No,24,No,Single,Standard HD,Yes,No,No,No,Yes,Yes,Annual,Yes,Mailed check,50.6,1288.75,0,24.0,5.03,5,Drama,24.14,25.47
6341-JVQGF,Female,0,Yes,Yes,31,Yes,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Annual,Yes,Mailed check,81.15,2545.75,0,16.6,1.9,2,Drama,15.77,31.37
2232-DMLXU,Female,0,Yes,No,1,Yes,Single,Standard HD,No,No,No,No,Yes,No,Monthly,No,Mailed check,55.2,55.2,1,27.4,2.37,4,Kids,16.23,1.0
4811-JBUVU,Male,0,No,No,30,Yes,Multiple,Ultra HD,No,No,No,Yes,No,Yes,Monthly,Yes,Credit card (automatic),89.9,2723.15,0,30.0,5.25,1,Drama,157.5,30.29
0945-TSONX,Female,0,Yes,Yes,47,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),85.3,4107.25,0,27.3,2.99,4,Kids,20.41,48.15
2651-ZCBXV,Male,0,No,No,54,Yes,Multiple,Ultra HD,Yes,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),108.0,5760.65,0,26.3,2.13,1,Action,56.02,53.34
3316-UWXUY,Male,0,No,No,50,Yes,Single,Ultra HD,Yes,Yes,No,Yes,No,Yes,Monthly,Yes,Credit card (automatic),93.5,4747.5,0,9.1,2.81,2,Kids,12.79,50.78
8937-RDTHP,Male,0,No,No,1,Yes,Single,Ultra HD,Yes,No,No,No,No,Yes,Monthly,Yes,Mailed check,84.6,84.6,1,13.8,3.01,3,Kids,13.85,1.0
7083-MIOPC,Female,0,No,No,72,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),20.25,1566.9,0,24.1,3.96,3,Sports,31.81,77.38
1984-GPTEH,Female,0,No,No,29,Yes,Multiple,Mobile only,No,No,No,No,No,No,Monthly,No,Electronic check,25.15,702.0,0,13.9,3.17,3,Reality,14.69,27.91
1251-KRREG,Male,0,No,No,2,Yes,Multiple,Standard HD,No,Yes,No,No,No,No,Monthly,Yes,Mailed check,54.4,114.1,1,25.3,3.91,4,Drama,24.73,2.1
0621-JFHOL,Female,0,No,No,10,No,Single,Standard HD,No,No,No,Yes,No,No,Two-Year,Yes,Mailed check,29.6,299.05,0,27.1,4.38,4,Comedy,29.67,10.1
9903-LYSAB,Male,0,Yes,No,18,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,73.15,1305.95,0,25.6,4.87,1,Drama,124.67,17.85
0094-OIFMO,Female,1,No,No,11,Yes,Single,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,95.0,1120.3,1,10.4,2.83,1,Action,29.43,11.79
9227-UAQFT,Male,0,No,No,16,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.75,284.35,0,12.2,1.98,2,Kids,12.08,14.4
7301-ABVAD,Female,0,No,No,72,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Bank transfer (automatic),86.6,6350.5,0,16.8,3.05,4,Comedy,12.81,73.33
6614-FHDBO,Male,0,No,No,72,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Bank transfer (automatic),109.2,7878.3,0,7.7,2.51,1,Action,19.33,72.15
7576-ASEJU,Female,0,Yes,Yes,41,Yes,Single,Standard HD,Yes,No,No,Yes,Yes,Yes,Annual,Yes,Credit card (automatic),74.7,3187.65,0,20.8,4.03,5,Comedy,16.76,42.67
9058-HRZSV,Female,1,Yes,No,65,Yes,Single,Ultra HD,Yes,Yes,Yes,No,No,Yes,Monthly,No,Electronic check,94.4,6126.15,0,25.1,1.92,5,Comedy,9.64,64.9
4522-AKYLR,Female,1,No,No,13,Yes,Single,Standard HD,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,54.8,731.3,0,14.3,3.66,2,Comedy,26.17,13.34
0221-WMXNQ,Male,1,No,No,4,Yes,Single,Ultra HD,Yes,No,No,No,No,No,Monthly,No,Electronic check,75.35,273.4,0,7.3,2.42,2,Sports,8.83,3.63
0303-UNCIP,Male,0,No,No,41,Yes,Multiple,Standard HD,No,No,Yes,No,No,Yes,Annual,No,Mailed check,65.0,2531.8,0,10.9,2.38,4,Comedy,6.49,38.95
9947-OTFQU,Male,1,No,No,15,Yes,Single,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,74.4,1074.3,1,24.0,5.03,2,Reality,60.36,14.44
0322-YINQP,Male,0,No,No,1,Yes,Single,Standard HD,Yes,No,No,No,No,No,Monthly,Yes,Mailed check,48.55,48.55,1,6.5,4.41,1,Kids,28.66,1.0
0959-WHOKV,Male,0,No,No,42,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,No,Yes,Annual,Yes,Electronic check,99.0,4298.45,0,9.5,0.94,5,Reality,1.79,43.42
4075-JFPGR,Female,0,Yes,No,51,Yes,Single,Ultra HD,Yes,Yes,Yes,No,Yes,No,Annual,Yes,Electronic check,93.5,4619.55,0,21.8,3.95,2,Comedy,43.06,49.41
4629-NRXKX,Female,0,Yes,Yes,2,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,No,Electronic check,70.4,147.15,1,10.4,1.06,1,Sports,11.02,2.09
9514-JDSKI,Male,1,Yes,No,1,No,Single,Standard HD,No,Yes,No,No,Yes,No,Monthly,No,Electronic check,40.2,40.2,1,18.6,3.8,3,Kids,23.56,1.0
3282-ZISZV,Male,0,No,Yes,32,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Annual,No,Credit card (automatic),83.7,2633.3,0,5.5,2.57,2,Sports,7.07,31.46
3675-YDUPJ,Male,0,No,No,10,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,19.85,193.05,0,28.3,3.01,4,Reality,21.3,9.73
4111-BNXIF,Female,0,Yes,Yes,67,No,Single,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Electronic check,59.55,4103.9,0,6.8,2.16,1,Documentary,14.69,68.92
7017-VFHAY,Female,0,Yes,Yes,61,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),115.1,7008.15,0,11.2,4.27,2,Drama,23.91,60.89
6655-LHBYW,Male,0,No,No,50,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Annual,No,Credit card (automatic),114.35,5791.1,0,16.1,3.09,1,Kids,49.75,50.64
4959-JOSRX,Female,0,Yes,No,2,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),44.6,80.55,1,4.1,2.8,1,Action,11.48,1.81
5046-NUHWD,Female,1,Yes,No,29,No,Single,Standard HD,Yes,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,45.0,1228.65,0,21.4,3.04,1,Documentary,65.06,27.3
7273-TEFQD,Male,1,No,No,3,No,Single,Standard HD,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,41.15,132.2,1,5.4,3.79,5,Comedy,4.09,3.21
3606-TWKGI,Male,1,No,No,13,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,106.9,1364.3,1,6.8,3.8,1,Reality,25.84,12.76
7529-ZDFXI,Male,1,Yes,No,57,Yes,Multiple,Ultra HD,No,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,89.85,4925.35,0,8.3,3.81,5,Comedy,6.32,54.82
7605-BDWDC,Female,0,No,No,31,No,Single,Standard HD,Yes,Yes,No,Yes,No,Yes,Two-Year,Yes,Bank transfer (automatic),49.85,1520.1,0,6.6,1.6,2,Comedy,5.28,30.49
1950-KSVVJ,Female,0,Yes,No,45,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Annual,No,Mailed check,113.3,5032.25,0,10.0,3.82,4,Kids,9.55,44.42
0123-CRBRT,Female,0,Yes,Yes,61,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Mailed check,88.1,5526.75,0,28.5,4.45,1,Comedy,126.82,62.73
6292-TOSSS,Male,0,No,No,50,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),24.9,1195.25,0,16.2,3.0,2,Drama,24.3,48.0
3197-ARFOY,Female,1,No,No,19,Yes,Single,Ultra HD,Yes,Yes,No,Yes,Yes,Yes,Monthly,Yes,Mailed check,105.0,2007.25,0,25.6,2.11,4,Kids,13.5,19.12
6323-AYBRX,Male,0,No,No,59,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.35,1099.6,1,9.0,3.07,5,Documentary,5.53,56.83
7014-ZZXAW,Female,0,Yes,No,71,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Credit card (automatic),24.25,1732.95,0,27.4,3.36,4,Kids,23.02,71.46
4385-GZQXV,Female,1,No,No,16,Yes,Single,Ultra HD,No,No,No,Yes,Yes,Yes,Monthly,Yes,Electronic check,94.45,1511.2,1,7.6,4.39,4,Documentary,8.34,16.0
7633-MVPUY,Male,0,Yes,No,57,Yes,Single,Standard HD,Yes,Yes,No,Yes,No,No,Two-Year,Yes,Electronic check,59.75,3450.15,0,29.9,2.4,3,Documentary,23.92,57.74
